"scientific_name","full_name","AphiaID","common_name","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Halidrys.siliquosa","Halidrys siliquosa",145540,"pod weed; sea oak","green","",504,FALSE,1,1,0.754951473077138,"RF, XGBOOST, GAM",504,16448,"run3_macrophytes",NA,NA,0.967545818411628,0.84,"TSS","TSS","Halidrys.siliquosa","macrophytes","RF,XGBOOST,GAM",3
"Halosiphon.tomentosus","Halosiphon tomentosus",145723,NA,"yellow","Swedish west coast underpredicted.",178,TRUE,1,1,0.863211755818791,"RF, XGBOOST, GAM",178,8816,"run3_macrophytes","DE,DK,EE,FI,PL,SE","SE",0.978332387975043,0.8124,"TSS","TSS","Halosiphon.tomentosus","macrophytes","RF,XGBOOST,GAM",3
"Heterosiphonia.plumosa","Heterosiphonia plumosa",144732,NA,"yellow","Low number of positive cases (presences) in model training data.",115,FALSE,1,1,0.574049901697371,"RF, XGBOOST, GAM",115,5606,"run3_macrophytes",NA,NA,0.970383586083854,0.671,"TSS","TSS","Heterosiphonia.plumosa","macrophytes","RF,XGBOOST,GAM",3
"Hildenbrandia.rubra","Hildenbrandia rubra",145712,NA,"red","Should occur in the southern Baltic also.",2030,FALSE,1,1,0.97712737414572,"RF, XGBOOST, GAM",2030,14701,"run3_macrophytes",NA,NA,0.632420830401126,0.449,"TSS","TSS","Hildenbrandia.rubra","macrophytes","XGBOOST,GAM",2
"Hippuris.tetraphylla","Hippuris tetraphylla",715970,"fourleaf mare's tail","green","",229,FALSE,1,1,0.687283875279956,"RF, XGBOOST, GAM",229,11359,"run3_macrophytes",NA,NA,0.997887323943662,0.930333333333333,"TSS","TSS","Hippuris.tetraphylla","macrophytes","RF,XGBOOST,GAM",3
"Hippuris.vulgaris","Hippuris vulgaris",NA,NA,"green","",483,FALSE,1,1,0.800257431930966,"RF, XGBOOST, GAM",483,16831,"run3_macrophytes",NA,NA,0.726932147429419,0.5214,"TSS","TSS","Hippuris.vulgaris","macrophytes","XGBOOST,GAM",2
"Juncus.gerardii","Juncus gerardii",394967,"saltmarsh rush","green","",530,FALSE,1,1,1.22311639613575,"RF, XGBOOST, GAM",530,25799,"run3_macrophytes",NA,NA,0.908329676758812,0.587133333333333,"TSS","TSS","Juncus.gerardii","macrophytes","RF,XGBOOST,GAM",3
"Laminaria.digitata","Laminaria digitata",145724,"kelp; oarweed; tangle","green","",637,FALSE,1,1,0.762469135257933,"RF, XGBOOST, GAM",637,18162,"run3_macrophytes",NA,NA,0.962082018106768,0.839066666666667,"TSS","TSS","Laminaria.digitata","macrophytes","RF,XGBOOST,GAM",3
"Laminaria.hyperborea","Laminaria hyperborea",145725,"cuvie; tangle or cuvie","yellow","Swedish west coast potentially underpredicted.",730,FALSE,1,1,0.828257009188334,"RF, XGBOOST, GAM",730,29193,"run3_macrophytes",NA,NA,0.993081476233264,0.975333333333333,"TSS","TSS","Laminaria.hyperborea","macrophytes","RF,XGBOOST,GAM",3
"Leathesia.marina","Leathesia marina",494940,NA,"yellow","Some overprediction in southeast Balti and possible underprediction in Swedish west coast.",647,FALSE,1,1,1.2987955744399,"RF, XGBOOST, GAM",647,29149,"run3_macrophytes",NA,NA,0.93287326977542,0.732533333333333,"TSS","TSS","Leathesia.marina","macrophytes","RF,XGBOOST,GAM",3
"Lemna.minor","Lemna minor",NA,NA,"yellow","Swedish west coast prediction probably overestimated and model artefact.",340,FALSE,1,1,1.0083409608735,"RF, XGBOOST, GAM",340,16501,"run3_macrophytes",NA,NA,0.969629233511586,0.650866666666667,"TSS","TSS","Lemna.minor","macrophytes","RF,XGBOOST,GAM",3
"Lemna.trisulca","Lemna trisulca",715973,"ivy-leaved duckweed","green","",717,FALSE,1,1,0.808992838329739,"RF, XGBOOST, GAM",717,16402,"run3_macrophytes",NA,NA,0.722424953095685,0.4906,"TSS","TSS","Lemna.trisulca","macrophytes","XGBOOST,GAM",2
"Limosella.aquatica","Limosella aquatica",NA,NA,"green","",636,FALSE,1,1,1.17183147278097,"RF, XGBOOST, GAM",636,28924,"run3_macrophytes",NA,NA,0.88286295673715,0.752333333333333,"TSS","TSS","Limosella.aquatica","macrophytes","RF,XGBOOST,GAM",3
"Lithothamnion.glaciale","Lithothamnion glaciale",1736213,NA,"yellow","Some underprediction in Swedish west coast.",386,FALSE,1,1,0.796426827245288,"RF, XGBOOST, GAM",386,18922,"run3_macrophytes",NA,NA,0.993710359408034,0.949333333333333,"TSS","TSS","Lithothamnion.glaciale","macrophytes","RF,XGBOOST,GAM",3
"Lomentaria.clavellosa","Lomentaria clavellosa",145825,NA,"yellow","Some underprediction in Swedish west coast.",391,FALSE,1,1,0.796976613336139,"RF, XGBOOST, GAM",391,18887,"run3_macrophytes",NA,NA,0.971519928311032,0.901866666666667,"TSS","TSS","Lomentaria.clavellosa","macrophytes","RF,XGBOOST,GAM",3
"Meiodiscus.spetsbergensis","Meiodiscus spetsbergensis",145773,NA,"red","Swedish west coast missing in predictions.",189,FALSE,1,1,0.661985719998678,"RF, XGBOOST, GAM",189,9362,"run3_macrophytes",NA,NA,0.995833333333333,0.970466666666667,"TSS","TSS","Meiodiscus.spetsbergensis","macrophytes","RF,XGBOOST,GAM",3
"Melobesia.membranacea","Melobesia membranacea",145182,NA,"green","",189,FALSE,1,1,0.662943103379673,"RF, XGBOOST, GAM",189,9045,"run3_macrophytes",NA,NA,0.979744552093335,0.900466666666667,"TSS","TSS","Melobesia.membranacea","macrophytes","RF,XGBOOST,GAM",3
"Membranoptera.alata","Membranoptera alata",144758,NA,"green","",474,FALSE,1,1,0.786340338057942,"RF, XGBOOST, GAM",474,16380,"run3_macrophytes",NA,NA,0.958822697770066,0.767466666666667,"TSS","TSS","Membranoptera.alata","macrophytes","RF,XGBOOST,GAM",3
"Mesogloia.vermiculata","Mesogloia vermiculata",144924,NA,"yellow","Low number of positive cases (presences) in model training data.",35,FALSE,1,1,0.489829096992811,"RF, XGBOOST, GAM",35,1735,"run3_macrophytes",NA,NA,0.956195965417867,0.4474,"TSS","TSS","Mesogloia.vermiculata","macrophytes","RF,XGBOOST,GAM",3
"Monostroma.balticum","Monostroma balticum",145938,NA,"green","",331,FALSE,1,1,0.797333842449718,"RF, XGBOOST, GAM",331,16457,"run3_macrophytes",NA,NA,0.821651335598464,0.4732,"TSS","TSS","Monostroma.balticum","macrophytes","XGBOOST,GAM",2
"Myriophyllum.alterniflorum","Myriophyllum alterniflorum",NA,NA,"yellow","Higher occurrence in Swedish side of Bothnian Bay.",363,FALSE,1,1,0.826538711653815,"RF, XGBOOST, GAM",363,16316,"run3_macrophytes",NA,NA,0.803134354048506,0.461866666666667,"TSS","TSS","Myriophyllum.alternifloru","macrophytes","XGBOOST,GAM",2
"Myriophyllum.sibiricum","Myriophyllum sibiricum",NA,NA,"green","",1670,FALSE,1,1,1.29047324829631,"RF, XGBOOST, GAM",1670,28108,"run3_macrophytes",NA,NA,0.769343064138532,0.6078,"TSS","TSS","Myriophyllum.sibiricum","macrophytes","RF,XGBOOST,GAM",3
"Myriophyllum.spicatum","Myriophyllum spicatum",416205,"spiked water-milfoil","green","",3633,FALSE,1,1,1.2791083177593,"RF, XGBOOST, GAM",3633,13455,"run3_macrophytes",NA,NA,0.741594300017839,0.554933333333333,"TSS","TSS","Myriophyllum.spicatum","macrophytes","RF,XGBOOST,GAM",3
